"","R1_0","R2_0","C1_0","C2_0","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","R1","R2","C1","C2","steady"
"81",0.50375,0.70475,1.65125,0.86375,1.87325,1.58675,2.5295,4.9565,0.8574,0.6994,0.863,0.6526,0.28175,0.51875,0.41125,0.38875,0.77665,0.88195,2.09875,3.18685,0.85825,0.37765,0.93155,0.41135,2.12675457534119,2.17149878678614,3.10695845212873e-267,0.379065871845098,0
"82",0.98375,1.71725,0.90425,0.68075,1.74425,1.78025,4.0655,4.5905,0.6526,0.5754,0.553,0.581,0.42125,0.39125,0.42775,0.30775,2.90605,3.19465,3.22975,0.66745,0.18775,0.31195,0.75155,0.76235,NA,NA,NA,NA,0
"83",1.81625,0.85175,1.16675,0.77675,0.89975,1.65575,2.0855,3.2765,0.675,0.5306,0.7666,0.5102,0.54525,0.28775,0.40725,0.34875,3.83035,3.36235,2.07925,1.00675,0.59545,0.13915,0.28895,0.58235,0.156298336517973,0.402130429439628,4.50786146617397e-98,2.22154573315968,0
"84",1.89725,1.63025,1.60475,0.79475,0.74375,1.08275,2.6375,3.1985,0.8706,0.8194,0.7158,0.8222,0.49825,0.43025,0.56525,0.21925,2.28985,0.94825,1.90375,2.73835,0.37405,0.91405,0.69755,0.39785,0.156034459136807,0.705053159929542,1.00266294163034,0.225781291726,1
"85",1.68725,1.39925,1.27025,1.74725,1.70675,1.12925,3.5555,2.5775,0.5262,0.605,0.587,0.5618,0.39175,0.41125,0.29325,0.25275,2.14945,1.55275,2.46535,1.77505,0.66745,0.71515,0.25025,0.45005,0.879440843993691,0.869473539397306,6.23335722449433e-16,1.43837592801382,1
"86",1.69175,1.77575,1.89575,1.12475,0.91175,1.88375,2.1335,4.8125,0.8082,0.5198,0.7422,0.8126,0.49075,0.59925,0.35675,0.49475,1.45915,3.62365,2.93725,0.43735,0.26425,0.42625,0.65435,0.26915,1.37891301195863e-05,2.18529688287421e-05,0.936870338411628,2.85799332591968e-77,0
"87",1.35725,1.10675,0.73775,1.47575,1.81025,1.19075,4.4855,3.0005,0.7198,0.595,0.6842,0.675,0.28925,0.58325,0.59525,0.50825,0.29305,2.07925,3.69775,1.38505,0.52525,0.86725,0.32585,0.72365,2.3874582484596,1.09888162515214,0.690029479396661,1.78772394117707,1
"88",1.78325,0.56525,1.41275,1.28825,0.73625,1.58975,3.7955,3.4715,0.611,0.5046,0.531,0.6386,0.31975,0.53325,0.18125,0.51775,2.83585,1.76335,0.71035,1.17445,0.64225,0.37675,0.66605,0.54545,0.757402992568985,0.896075051049352,0.101004829376418,2.25266646987454,1
"89",1.18925,1.91675,1.55825,0.76475,1.23125,1.39925,2.0315,4.0955,0.5898,0.8314,0.7894,0.6134,0.54375,0.11325,0.42825,0.59125,2.54335,1.58785,3.74455,1.05355,0.11125,0.87265,0.93695,0.48785,0.00499044917899903,0.1310052370162,1.35871918815231,2.08157254572688e-213,0
"90",1.82075,0.87125,1.82375,1.15475,1.43225,0.99275,3.2225,3.5585,0.8794,0.6478,0.7778,0.8322,0.29425,0.26875,0.20425,0.23025,0.35155,0.58165,3.08545,0.80005,0.59185,0.76285,0.09005,0.39605,0.454976789527325,1.34394748011389,3.51350658475349e-09,1.47637343379212,1
"91",1.19675,0.54425,0.84425,1.13825,1.26425,1.51175,2.3675,4.1645,0.6646,0.6938,0.867,0.609,0.12075,0.59825,0.32825,0.47775,2.22355,0.82735,0.51535,0.45295,0.83305,0.59905,0.50495,0.37805,1.29995376037686,2.89062387207109,1.70439585709535,0.000132419079001881,1
"92",0.59975,1.28225,0.59225,0.53525,1.28375,1.01675,4.4345,2.0285,0.6118,0.8834,0.5382,0.7598,0.36175,0.48475,0.27675,0.34975,1.13545,1.08085,2.09095,3.72505,0.86545,0.24175,0.67505,0.47255,0.000581312289248587,0.000338178730890341,2.29743696440797e-301,2.54739202241388,0
"93",1.55825,1.91225,0.70175,1.40975,1.49975,1.20725,3.3035,2.4545,0.7658,0.6782,0.7914,0.7618,0.15625,0.15025,0.41075,0.43525,3.80305,1.31875,0.84295,1.88425,0.58735,0.95815,0.38975,0.69935,0.383805582875094,0.510043327345425,1.2265016829905,4.14461990384171e-36,1
"94",0.96125,1.35725,0.96425,1.38575,1.51625,0.59525,2.2175,2.9165,0.5222,0.6074,0.7642,0.6514,0.48225,0.53975,0.22225,0.34925,3.91615,1.14325,3.87325,2.12995,0.59905,0.12655,0.18185,0.17555,NA,NA,NA,NA,0
"95",1.13525,0.93425,1.61075,0.67625,1.30925,1.57475,4.8395,2.9255,0.6422,0.7618,0.5454,0.7758,0.35375,0.57025,0.51525,0.11875,0.16825,1.70095,2.50435,1.27585,0.30925,0.32995,0.08195,0.61475,0.221456517357093,0.272019347572721,0.0975230051678731,3.68531239607187,0
"96",1.36625,1.98125,1.13225,0.97325,1.09925,0.93575,2.8955,3.4445,0.703,0.7214,0.6506,0.7978,0.48825,0.17925,0.58275,0.45075,2.37175,1.01455,3.53785,0.65965,0.63235,0.96805,0.45275,0.85325,0.677787072470963,1.02386851186026,1.40246595609054,-6.39690936264188e-67,1
"97",1.12025,0.73175,1.01375,1.23725,0.98375,1.04375,2.9615,3.4595,0.6546,0.5318,0.6858,0.8674,0.19375,0.25675,0.45025,0.22525,1.26025,3.88105,0.85465,1.18615,0.76465,0.84475,0.63185,0.49505,1.05400132140337,0.756119723085952,1.00066365937097,1.01780158525424e-26,1
"98",1.42925,0.82475,1.34525,1.32125,0.89525,1.44275,2.2115,4.3265,0.8286,0.5122,0.5742,0.7918,0.37425,0.42425,0.52175,0.17025,1.49815,2.50825,1.69315,2.21575,0.56485,0.73855,0.90005,0.31145,0.337934541361614,0.868073794994143,2.58104771018395e-10,1.27262599836559,1
"99",0.73325,1.19675,0.79325,1.42175,0.51275,1.41725,3.2135,2.8685,0.7834,0.6306,0.8526,0.591,0.15175,0.33275,0.54075,0.18775,3.89275,1.46695,1.79455,1.33825,0.52165,0.43165,0.85685,0.23405,0.0903775058971974,0.809802031712281,0.000152163756621557,1.21652605879685,1
"100",0.96275,1.85975,0.92675,1.46525,1.14575,1.10975,3.0275,2.7635,0.7422,0.6458,0.6726,0.5546,0.36375,0.28675,0.10725,0.53775,1.75945,2.63695,0.33205,1.01455,0.77185,0.18955,0.07385,0.23945,0.696711611558273,0.684768108552518,0.00050618124122234,3.85133400907042,1
"101",0.53675,0.76775,0.79025,1.53425,1.65275,1.33625,3.9875,2.3495,0.8434,0.6266,0.6122,0.5434,0.12975,0.10175,0.33025,0.50525,0.59725,2.72665,1.61905,0.18385,0.88705,0.54595,0.68585,0.76955,1.86100163188739,0.857773115176231,2.07094300131392,0.00321500820837128,1
"102",1.52825,0.57275,1.43225,1.70225,0.97625,0.80375,2.5355,4.7795,0.8174,0.8622,0.589,0.7494,0.23275,0.16225,0.41725,0.25475,1.84135,0.17995,1.84525,0.65575,0.23995,0.97705,0.34025,0.25115,0.370722118798976,1.35262172875598,3.85344737488082,2.55674163764615e-20,1
"103",0.89675,1.49375,0.96125,0.94625,1.46525,1.81625,3.2375,2.8985,0.6846,0.7922,0.8778,0.575,0.37975,0.10825,0.43825,0.36675,1.42795,0.94045,2.08315,1.19395,0.14365,0.35605,0.54635,0.41495,0.107752544966756,0.232391018772033,2.86852153516216,1.49925470361101e-27,1
"104",1.91525,1.01225,1.32575,1.50425,1.69775,0.98675,2.6495,2.6105,0.7502,0.7262,0.733,0.6994,0.47075,0.24475,0.24575,0.18325,2.71885,0.67135,3.76015,2.94895,0.92035,0.60715,0.83885,0.66965,0.398799367238141,0.161045874622423,4.43678605803773e-134,0.866186618782783,1
"105",1.40525,1.68275,1.82225,1.29425,0.72575,1.60775,4.2755,3.2285,0.5886,0.749,0.8902,0.5762,0.26125,0.11225,0.11175,0.18225,0.49195,0.45295,1.54495,2.01685,0.25975,0.49735,0.78485,0.81725,1.18650920489202,1.13958594758741,3.9361919314008e-42,0.714792961054729,0
"106",0.95375,1.54925,0.53825,1.88525,1.76075,1.71125,2.1965,3.6335,0.5182,0.7642,0.8046,0.5278,0.16325,0.41075,0.56025,0.37225,0.79615,3.53785,0.88975,3.16735,0.14275,0.38755,0.10805,0.25385,0.436044548685347,0.0143575229774356,2.36491067954094,2.51928525927726e-05,1
"107",0.52325,0.82775,1.26575,0.83825,1.87475,1.77875,4.7885,4.6955,0.8038,0.643,0.8602,0.5402,0.28125,0.22425,0.29575,0.42025,3.99025,2.54725,1.48645,3.01915,0.98515,0.72055,0.41135,0.06125,0.015513911189966,0.0210383528610896,0.655832962921261,0.279358824490375,0
"108",1.06475,0.67475,1.50275,1.97975,0.82325,0.57575,3.2675,4.0775,0.781,0.7422,0.7886,0.6262,0.50125,0.48925,0.56575,0.40125,2.44195,2.56675,2.11435,1.22515,0.21295,0.13015,0.74255,0.82895,0.355043547837078,0.0692394144007496,0.0451282920726819,0.0997949476529245,0
"109",1.71275,1.30775,0.64475,1.36925,1.82075,0.67625,3.4505,3.7475,0.6914,0.7774,0.5766,0.7606,0.49225,0.10475,0.35225,0.23675,2.71105,3.28045,2.58235,2.60965,0.37135,0.87175,0.73895,0.53375,0.00115978301363427,0.00160269386667817,1.30212950638623,5.92791300736508e-220,0
"110",1.10675,0.85325,1.60775,1.42325,1.49225,0.71075,4.6715,3.5645,0.7758,0.5106,0.871,0.7966,0.40175,0.23275,0.52675,0.25225,3.28435,1.72825,1.54105,2.56675,0.16435,0.77095,0.44195,0.14315,0.110808343053018,0.0792805739865738,0.91998287836554,1.67099244074376e-219,0
"111",1.61525,1.26275,0.93575,1.13675,1.95875,0.61025,4.1675,2.9945,0.615,0.6838,0.5394,0.5318,0.16175,0.48975,0.51975,0.15625,1.76335,3.40135,2.42245,1.42015,0.69895,0.33805,0.38705,0.72095,0.822825537014838,0.0477569306912858,5.02500139957034e-68,0.626959959652657,0
"112",1.89125,0.89075,1.39475,0.79325,1.63925,1.85675,2.5805,4.8665,0.6662,0.7294,0.5734,0.7066,0.56675,0.18025,0.14775,0.56725,2.35615,0.39445,2.66035,2.12215,0.92935,0.12295,0.37535,0.87485,0.330823090511683,-0.057452655007164,2.23876941160715e-42,0.188092775346044,0
"113",0.73925,1.75775,0.69125,0.94025,1.64225,1.50875,3.1295,3.5975,0.8494,0.6962,0.8726,0.7542,0.59025,0.35575,0.42175,0.31925,3.01915,3.60025,0.33595,0.23065,0.21385,0.66115,0.47615,0.61295,NA,NA,NA,NA,0
"114",1.74125,0.76475,1.56875,1.99475,1.02125,0.87875,4.6295,2.5115,0.7774,0.817,0.6446,0.5926,0.29125,0.37675,0.34125,0.28775,1.98565,2.73445,0.14875,0.58165,0.19495,0.31825,0.44105,0.86855,NA,NA,NA,NA,0
"115",0.53375,1.26125,1.64975,1.00325,0.85625,1.34375,2.5685,2.7185,0.7322,0.6646,0.7594,0.6774,0.26575,0.37425,0.38325,0.57975,1.79065,1.52545,3.70945,1.73215,0.58195,0.68455,0.12785,0.82085,0.561717860655361,0.350325293246327,0.350132530200395,0.572765747545731,0
"116",1.75175,1.48625,1.88975,0.50675,0.99725,1.86275,2.5865,2.4065,0.8506,0.7042,0.5286,0.6326,0.40575,0.20075,0.47075,0.11375,2.67205,2.16895,2.11045,1.49425,0.97345,0.78175,0.20165,0.64805,1.10029252615667,0.761026515567187,1.25209823362547,3.88882026912882e-08,1
"117",0.51725,0.74225,1.10675,0.52175,1.31075,1.90625,4.5905,4.4165,0.5998,0.5886,0.861,0.7754,0.37925,0.22275,0.31275,0.34125,0.20335,3.03865,3.12835,1.31095,0.30025,0.33445,0.62015,0.27815,0.00190752282344286,0.00465036485773339,0.431095556268164,0.299935323494903,0
"118",1.18625,1.67975,1.18325,1.51175,0.96875,1.04075,4.3775,2.8325,0.8886,0.5654,0.7278,0.7282,0.21525,0.14675,0.18975,0.36375,3.17125,3.45205,2.78515,3.08935,0.96805,0.82765,0.73625,0.43115,0.164941493039862,0.413934796672325,0.243967135713663,9.25479069012764e-05,0
"119",1.92275,0.74375,1.27175,1.53575,1.88975,1.26425,2.0975,4.7375,0.797,0.649,0.5466,0.7158,0.43975,0.26025,0.31225,0.36225,3.67825,1.39285,2.04025,1.84915,0.53605,0.93025,0.71645,0.40505,0.908469012871154,2.85620811803572,2.25596800655573,1.17380217295639e-173,0
"120",0.50075,0.61925,0.77975,1.89125,1.84175,1.61975,4.3475,2.5385,0.7054,0.5442,0.8782,0.765,0.26075,0.23025,0.37375,0.58475,3.07375,3.70165,3.43255,0.21115,0.41545,0.98695,0.86135,0.74435,2.8250346522669,2.28310800376721,0.852699531325808,4.94065645841247e-324,0
"121",1.54175,0.92525,0.54725,0.72875,1.50425,1.04975,4.7465,4.6265,0.5542,0.7242,0.6658,0.7642,0.46725,0.31675,0.30175,0.16475,1.91935,1.51375,0.35155,0.23455,0.11215,0.36865,0.30245,0.61115,-1.30058328365405,-0.0984768997765157,-0.15797093383471,6.59119322142177e-06,0
"122",1.23575,1.38875,0.72725,0.53075,0.51725,1.69775,2.8565,4.7585,0.813,0.5954,0.659,0.5358,0.52475,0.38975,0.29075,0.12525,2.53165,0.23455,2.56285,3.12445,0.62515,0.10045,0.09365,0.74975,0.06611300477957,0.0600346853144586,-6.24749562507336e-125,0.756164211355415,1
"123",1.25075,1.52975,0.83525,1.64225,0.59975,1.58075,2.7875,3.9305,0.6446,0.5894,0.7446,0.6686,0.17825,0.21475,0.28725,0.19925,1.04575,1.72045,2.64085,2.50435,0.36325,0.41365,0.88925,0.13955,0.0244892677293694,0.382207683485719,4.42957425724847e-09,0.9078504534051,1
"124",1.99025,1.49525,1.75775,1.73675,0.65525,0.94925,2.3015,2.7935,0.6134,0.7702,0.8358,0.8254,0.19925,0.22925,0.40975,0.41575,1.79455,2.00515,2.43025,2.02465,0.18505,0.30025,0.15395,0.08645,0.765823136526301,0.507331033813813,0.667030919213788,0.0960250737955547,0
"125",1.52975,1.89125,1.10825,1.88225,0.93875,1.48925,3.2105,2.8055,0.607,0.5206,0.6454,0.7186,0.39625,0.25125,0.52325,0.46475,0.42565,0.65575,1.17055,2.19625,0.94555,0.35695,0.63725,0.78035,0.368371182964,0.0779374990014726,0,2.91019926751055,0
"126",0.84725,1.71425,1.81625,1.25225,1.52825,1.47275,2.2475,4.6325,0.8478,0.5938,0.581,0.6766,0.39275,0.54725,0.19825,0.11325,1.34605,2.37955,3.79915,2.51215,0.58825,0.80065,0.36815,0.76595,0.713895363556135,0.423335613557309,3.70691422537867e-21,1.01891149634879,1
"127",1.39325,1.09625,1.20125,1.63325,0.73475,1.21175,3.1685,3.2825,0.625,0.8434,0.595,0.567,0.18375,0.20675,0.31775,0.16825,3.48325,0.92875,0.49975,3.44035,0.24625,0.55405,0.74345,0.57875,0.0888947913865083,0.393880106397271,0.539416486278918,0.317347170931052,1
"128",1.45775,0.90275,1.17875,0.87125,1.88075,1.36625,4.8665,3.1265,0.7798,0.8626,0.597,0.6366,0.35475,0.29025,0.48225,0.29375,1.43575,2.29375,2.34445,3.10495,0.47935,0.29665,0.31415,0.72725,-0.949590077475462,-0.0268765010975203,2.89931386395403e-08,-0.162578789328717,0
"129",0.93425,0.50975,1.37225,1.68875,1.14425,1.17425,2.8775,4.1795,0.537,0.5014,0.613,0.6938,0.48175,0.26975,0.25025,0.33225,3.95125,0.85855,2.21575,2.71495,0.45865,0.50095,0.93875,0.35375,0.0267496744149628,0.0402028830707878,1.53506003157795e-53,2.75585880202133,0
"130",1.47575,1.61225,0.86825,1.07825,1.69925,1.93925,4.6745,3.4865,0.705,0.6598,0.5882,0.689,0.58825,0.26075,0.42725,0.54075,2.71495,1.56055,1.72825,3.37795,0.38125,0.71965,0.72905,0.94415,0.0020505755122762,0.0119275123645192,0.828550611720034,5.30298010153157e-111,0
"131",1.22375,1.66925,1.85225,1.99775,1.14275,1.11875,2.9255,3.4235,0.8022,0.7078,0.7722,0.705,0.30325,0.24725,0.11525,0.31375,2.40685,1.12765,1.25635,1.45135,0.79615,0.15355,0.44375,0.28985,0.163024389780475,0.323733479395112,4.82411032043864e-270,1.56623807041797,0
"132",0.97775,1.89425,0.56075,0.68975,0.84725,0.56825,2.6585,2.6915,0.6222,0.8522,0.7358,0.7842,0.21475,0.49825,0.43925,0.43625,3.08155,3.06985,3.66265,2.25475,0.85015,0.74125,0.64625,0.88925,0.687858788243139,0.870329200052529,1.07851291722507,7.27416583657644e-10,0
"133",0.84275,1.24025,0.56525,1.02875,1.38875,1.12325,4.6685,4.9595,0.6098,0.6758,0.6086,0.709,0.45725,0.59675,0.52025,0.29925,2.95285,0.81955,0.82345,1.57615,0.91405,0.20305,0.82625,0.30065,0.00198476368363446,0.00160569572730303,1.42960862970776e-268,0.963493933188454,0
"134",0.85175,1.29875,1.73675,1.51025,0.95825,1.84025,3.5855,3.6965,0.6618,0.6234,0.7826,0.8798,0.30475,0.52975,0.59825,0.57325,2.25085,3.64315,0.75715,2.49655,0.89065,0.93565,0.92975,0.63545,1.02451887443536,1.45152822656394,0.524019983566992,1.50061382645911,1
"135",1.19975,0.64925,0.64175,1.84775,1.91375,1.72925,3.2525,3.8615,0.7374,0.5582,0.6182,0.7662,0.53675,0.25025,0.16725,0.39925,3.61585,3.16735,0.82735,3.80305,0.36775,0.96625,0.93605,0.79295,0.0197388626324183,0.298526820449584,5.05585265939377,2.37631106712643e-175,0
"136",1.81475,1.82675,0.50975,1.13075,1.87775,0.98825,3.2015,2.2835,0.7846,0.5618,0.5358,0.6446,0.18475,0.59725,0.51825,0.50325,3.70945,0.16435,2.12215,0.91315,0.34615,0.40825,0.42575,0.75785,0.458632037369049,1.05035321264048,1.91237980565285,0.608096315143719,1
"137",0.80975,1.68875,1.42175,0.71975,1.64675,1.37675,2.7845,4.8485,0.7638,0.7334,0.8222,0.825,0.28225,0.22675,0.51925,0.25875,2.95675,1.61515,3.97855,2.57455,0.44875,0.27325,0.13865,0.61655,NA,NA,NA,NA,0
"138",0.73475,1.50575,1.69325,1.02425,1.10225,1.56725,3.8615,4.8905,0.5362,0.5778,0.8742,0.8726,0.50475,0.19375,0.24175,0.19475,1.99735,2.45365,3.70555,3.49885,0.66835,0.16345,0.39785,0.83615,NA,NA,NA,NA,0
"139",1.38725,0.80375,1.27625,1.82075,0.53525,1.50125,3.4475,3.8585,0.7082,0.8534,0.6242,0.8438,0.10075,0.17075,0.43375,0.59225,0.97165,1.49035,2.25085,2.45365,0.69805,0.41095,0.41675,0.57605,0.0397676005116311,1.92497110887249,4.51830279175973e-48,0.266477820320245,0
"140",1.20725,1.89725,1.12325,0.94475,1.30475,0.74225,3.0845,4.7915,0.5406,0.689,0.547,0.6674,0.30775,0.23075,0.50475,0.59625,0.84685,2.74615,0.15655,1.98955,0.97435,0.39835,0.92885,0.93605,3.03981401539802,0.565909095733287,6.73946526753692e-74,0.699628751540479,1
"141",0.67625,1.95725,0.77075,0.77975,1.03475,0.81875,3.8735,2.0465,0.5874,0.8754,0.8554,0.7054,0.28725,0.12675,0.54775,0.36625,2.72275,0.18385,3.45595,0.85075,0.27865,0.25705,0.39875,0.82715,0.0294995701462578,0.0214191241594594,1.85690355283501e-15,1.7303907060465,0
"142",0.62075,0.66875,1.53875,1.55225,1.04975,0.67175,4.0235,4.8875,0.8662,0.503,0.675,0.731,0.20775,0.53375,0.27475,0.11075,1.59955,0.66355,1.22125,2.66815,0.88075,0.56035,0.17285,0.14945,2.63111482935492,2.39364296002836,4.83711308137744e-256,0.750740945762425,0
"143",0.60425,1.51625,1.55525,1.93775,0.99875,1.22525,4.3865,3.5285,0.5598,0.7834,0.7766,0.8694,0.34975,0.32625,0.50725,0.25825,0.60115,2.65255,2.16505,0.62065,0.32365,0.60265,0.77045,0.56255,0.575151540271596,0.525676060399279,2.1899766577863,2.04815485745248e-47,1
"144",1.78025,0.94925,1.03775,1.72325,1.74125,1.20875,4.5635,3.6905,0.7438,0.5338,0.6154,0.849,0.53475,0.56825,0.28025,0.19525,1.65025,2.58235,1.72435,1.08475,0.87085,0.79615,0.81725,0.44555,1.01714149791998,1.20869638262612,1.49723739242754e-22,2.11163855672224,1
"145",1.86575,1.16825,1.54025,1.92575,1.51475,0.86975,4.7645,3.0575,0.7406,0.5246,0.8614,0.8734,0.40375,0.13625,0.50325,0.14075,2.82415,2.73055,2.20015,0.21505,0.58285,0.15085,0.48155,0.34295,0.144392808551653,0.554443857925002,0.243147751906798,1.972666383337,1
"146",0.69875,1.58375,0.54875,1.35275,1.35425,1.32575,4.2185,3.0725,0.6706,0.6926,0.577,0.6634,0.54225,0.57175,0.41675,0.25775,0.61675,1.43185,3.67435,1.66585,0.19405,0.29125,0.06215,0.11885,-0.424552797152132,-1.24518817015503,-0.0154758016586558,0.00370850420433047,0
"147",1.36775,1.47875,1.46975,1.18475,1.36925,1.93775,2.1395,2.0675,0.8006,0.7118,0.6538,0.6886,0.10475,0.14275,0.40675,0.23825,3.84985,2.04805,0.78445,2.10265,0.15445,0.20215,0.78845,0.27635,NA,NA,NA,NA,0
"148",1.33325,1.39325,1.00775,1.13375,0.70625,0.92675,4.5215,3.8795,0.6578,0.7822,0.5154,0.7394,0.26225,0.52175,0.27325,0.17075,0.89755,0.42955,1.65805,1.47085,0.38755,0.35065,0.70025,0.60575,0.417634787409746,0.399870462522722,1.452016155469e-85,1.05382865787965,0
"149",1.70075,1.21775,0.58325,1.54025,0.69275,1.43675,4.4585,4.4525,0.8822,0.8098,0.7562,0.6826,0.32625,0.36975,0.34675,0.40875,0.62455,2.87485,2.78125,3.77185,0.59275,0.68995,0.79745,0.06575,0.425172840058496,0.833714130891779,1.61846722632511,0.0792586893961534,1
"150",1.97975,0.87875,1.15925,0.72275,1.77125,0.76325,3.5495,4.4885,0.817,0.5066,0.551,0.861,0.18525,0.26925,0.49825,0.12475,0.90535,2.27035,3.84985,1.77895,0.75295,0.81775,0.35195,0.19355,1.98563224274896,1.36022063333719,0.447776761035712,0.782572772253155,0
"151",1.97225,1.00325,0.90575,0.61475,1.46975,0.51875,3.4895,3.4685,0.8966,0.683,0.7622,0.5646,0.29225,0.59125,0.29475,0.55075,0.97555,3.22585,2.95285,1.98565,0.17515,0.41905,0.87215,0.52655,0.150974105028161,0.104278383207699,1.49361795572897,1.77772738014208e-62,0
"152",0.69575,1.90025,1.86275,1.80575,1.33925,1.49375,4.5485,3.4085,0.8146,0.5434,0.5046,0.7178,0.48425,0.23675,0.25825,0.58925,3.96685,2.26255,2.24305,3.27265,0.54595,0.88795,0.49415,0.46985,1.52134754748313,2.49974475523965,0.0835592144089165,7.91602817148214e-192,0
"153",0.52475,1.99475,0.65525,0.55925,1.54325,0.58175,4.2095,3.6815,0.8726,0.5686,0.807,0.7926,0.26475,0.29725,0.30025,0.23425,3.69385,1.35775,0.55825,3.39355,0.60895,0.14095,0.13055,0.28715,0.33031259355489,0.0543681232645701,2.45702733773913e-22,2.86492906187847,1
"154",1.09175,1.82075,1.06025,1.97075,1.26575,1.79975,3.0785,2.4755,0.6594,0.8422,0.5134,0.6614,0.14625,0.44525,0.35875,0.48675,3.15565,1.61125,3.84205,0.64405,0.60985,0.67915,0.73175,0.65705,0.159887341623353,0.844217908264444,1.59018983085134,2.6822446556277e-23,1
"155",0.71075,1.96325,1.45325,1.27625,0.76025,0.67475,2.4665,3.9125,0.6514,0.6814,0.723,0.5526,0.22925,0.16025,0.24625,0.57625,3.56905,3.09325,3.15565,0.92095,0.88525,0.28405,0.53105,0.64625,0.0432680188711006,0.0760284735431898,1.99426834160444e-83,1.66745831812494,0
"156",1.14875,0.79025,1.62425,1.37675,0.70925,1.64225,4.9865,4.5365,0.5986,0.613,0.6998,0.6718,0.32525,0.18625,0.49675,0.52875,2.85925,1.38115,3.45205,2.48485,0.43435,0.32725,0.09905,0.80375,0.000279504726470616,0.000128755922382901,1.00530679410581e-06,1.96177685068891,0
"157",1.15475,1.37975,1.76525,0.78425,1.09475,0.73025,4.1885,3.2465,0.7522,0.6354,0.8694,0.7086,0.49525,0.38375,0.34425,0.30675,3.22975,0.54655,0.66355,3.30385,0.27505,0.85465,0.63905,0.41675,0.1998475667607,0.778667885950542,1.23357502703864,0.111009586704495,0
"158",1.10825,1.57325,1.80575,0.82925,1.75175,0.67925,2.8385,3.2045,0.587,0.7862,0.7426,0.8306,0.29925,0.56175,0.54225,0.42475,0.83905,0.12925,1.05355,1.34215,0.92395,0.10225,0.53645,0.81005,0.180481535107659,0.0136957869559407,-6.0879025050001e-95,2.22510496357043,1
"159",1.26275,1.59575,1.97825,1.87025,1.28825,1.40675,4.7315,2.4305,0.5586,0.6698,0.8834,0.751,0.42625,0.57675,0.58575,0.21075,3.00355,1.19785,2.69155,2.16895,0.56125,0.28225,0.57965,0.93335,NA,NA,NA,NA,0
"160",1.44125,1.14725,1.94225,0.69725,0.93275,1.56425,2.3915,4.4675,0.8778,0.6326,0.663,0.521,0.54625,0.51475,0.31325,0.44825,3.78355,3.97465,0.23845,1.28755,0.50095,0.42445,0.14855,0.31505,0.0661218996492363,1.34508870473509,0.010362912763323,6.2495193158968e-65,0
"161",0.91925,1.51325,1.94075,1.62425,0.59375,1.06925,2.0435,2.3255,0.7334,0.5034,0.5398,0.6998,0.45875,0.55875,0.53225,0.26625,3.00745,1.43965,1.73605,2.20405,0.77995,0.58285,0.17555,0.56885,0.62107960730372,0.679119636323871,3.93916633105112e-23,0.855016670762662,1
"162",1.17275,1.54625,0.50825,0.59675,1.82375,1.46825,2.0495,2.9435,0.6674,0.5602,0.7186,0.7074,0.57025,0.55325,0.56175,0.33675,3.60415,2.23135,3.26095,0.10975,0.51085,0.87445,0.12425,0.06845,1.06294701185778,0.370258293584128,2.01191364208926,1.07216938142029e-38,0
"163",0.84125,0.55775,0.88625,1.28075,1.13525,1.41875,4.8425,2.1425,0.6158,0.8658,0.6918,0.7018,0.48525,0.44975,0.14825,0.57925,0.42955,3.37015,1.85305,0.46465,0.83215,0.43345,0.76415,0.53195,0.676753023542509,1.29139999258654,0.0535059053671395,2.14757686606505,1
"164",1.68275,1.40825,1.40975,1.45625,1.04675,1.37975,2.6255,2.2145,0.7734,0.747,0.6682,0.5262,0.38125,0.54525,0.29675,0.58625,2.16505,0.31255,3.53005,2.09485,0.32725,0.59815,0.13955,0.57245,0.637745539379538,0.857111998575743,7.05739366687062e-35,1.19953964700717,0
"165",1.05125,1.11275,0.61325,1.66025,1.97225,0.55025,3.6035,4.0295,0.6806,0.8566,0.8894,0.5586,0.48875,0.12225,0.27575,0.21475,1.45525,1.75555,3.56905,2.82415,0.87535,0.15175,0.69395,0.52475,NA,NA,NA,NA,0
"166",0.55025,0.64025,1.93475,1.49975,1.37675,0.93725,4.9775,3.4025,0.5018,0.6058,0.681,0.5046,0.43775,0.19625,0.31575,0.21625,1.93105,0.49975,0.51925,1.64245,0.36865,0.78445,0.08465,0.75425,1.71984002820178,0.538145643494252,2.80706298691415,5.66531861356117e-28,1
"167",0.92525,0.89375,0.97475,1.86575,0.59225,1.32425,3.9455,3.6275,0.541,0.8914,0.6422,0.6986,0.14075,0.43525,0.58525,0.42525,0.36325,3.51835,1.19785,3.31945,0.41725,0.84295,0.09815,0.35465,2.4624392388927,0.157439350940924,1.13690137895542,6.8104876351669e-07,1
"168",1.58825,1.82525,0.85925,1.15625,1.83875,0.90575,3.6365,3.6155,0.8242,0.575,0.6518,0.7634,0.21875,0.45025,0.57825,0.15575,2.01295,1.38505,2.72275,3.52225,0.20575,0.48655,0.63365,0.07115,0.163532888979644,0.200329333447929,1.63061285962074,3.39670146542887e-104,0
